title,label,label_score,preprocessed_text,vectorized_text,is_exclamation,is_question,is_multiple_exclamation
JK soal Revisi UU KPK: Penuntutan Tak Perlu Koordinasi dengan Jaksa Agung,non-clickbait,0,jk revisi uu kpk penuntutan koordinasi jaksa agung,"[3, 27074, 12835, 8242, 15233, 23371, 1487, 11931, 11501, 3213, 1]",0,0,0
Komisi III DPR Pastikan Tampung Semua Masukan soal Capim KPK,non-clickbait,0,komisi iii dpr pastikan tampung masukan capim kpk,"[3, 5055, 3707, 4430, 5900, 1507, 3508, 1563, 14161, 4879, 1550, 15233, 1]",0,0,0
"Tokoh Papua yang Diundang Jokowi Eks Timses, Istana: Kebetulan Saja",non-clickbait,0,tokoh papua diundang jokowi eks timses istana,"[3, 2991, 5369, 10391, 15071, 2163, 1789, 2108, 3705, 1]",0,0,0
Wagub Jabar Minta Pekerja di Lingkungan Pemprov Jabar Daftar BPJS TK,non-clickbait,0,wagub jabar pekerja lingkungan pemprov jabar daftar bpjs tk,"[3, 17217, 1660, 25151, 5192, 3417, 1596, 28122, 25151, 3217, 6500, 23880, 8765, 1]",0,0,0
Anak dan Cucu Berkumpul Temani BJ Habibie di RSPAD Gatot Soebroto,non-clickbait,0,anak cucu berkumpul temani bj habibie rspad gatot soebroto,"[3, 1942, 7522, 7956, 3921, 1012, 18929, 17360, 7501, 18716, 16565, 20728, 19291, 1]",0,0,0
"Gara-gara Puntung Rokok, 28 Hektare Lahan di Sulteng Terbakar",non-clickbait,0,gara gara puntung rokok hektare lahan sulteng terbakar,"[3, 16020, 16020, 2550, 10170, 11630, 11652, 4162, 2363, 22563, 9484, 1]",0,0,0
"Topan Faxai Hantam Jepang, 17.000 Penumpang Telantar di Bandara Narita",non-clickbait,0,topan faxai hantam jepang penumpang telantar bandara narita,"[3, 17836, 3602, 19776, 1012, 27448, 1497, 2268, 4564, 2128, 18779, 4614, 27236, 1522, 1]",0,0,0
"Gajah Mengamuk Ketika Ikut Festival Agama di Sri Lanka, 18 Terluka",non-clickbait,0,gajah mengamuk festival agama sri lanka terluka,"[3, 6876, 30379, 3848, 2664, 4351, 9554, 8471, 1]",0,0,0
"Waduk Pacal di Bojonegoro Surut, Lahan Pertanian di 4 Kecamatan Kekeringan",non-clickbait,0,waduk pacal bojonegoro surut lahan pertanian kecamatan kekeringan,"[3, 11482, 4901, 1493, 15862, 13419, 4162, 3606, 2168, 19689, 1]",0,0,0
Komisi III DPR Gelar RDPU Tampung Masukan soal Seleksi Capim KPK,non-clickbait,0,komisi iii dpr gelar rdpu tampung masukan seleksi capim kpk,"[3, 5055, 3707, 4430, 2839, 14953, 5402, 3508, 1563, 14161, 8946, 4879, 1550, 15233, 1]",0,0,0
Detik-detik Mencekam Perampokan di Rumah Makan Gratis untuk Duafa di Bogor,clickbait,1,detik detik mencekam perampokan rumah makan gratis duafa bogor,"[3, 7346, 7346, 1822, 22004, 21181, 2177, 2464, 8501, 1887, 3031, 6395, 1]",0,0,0
"HUT ke-70, Brigif Raider 13 Ziarah ke Makam Bupati Galuh Ciamis",non-clickbait,0,hut brigif raider ziarah makam bupati galuh ciamis,"[3, 8931, 22364, 18302, 17195, 4831, 4585, 14381, 16896, 1]",0,0,0
Pesan KPK ke Jokowi: Pembangunan Tak Tercapai Jika Masih Digerogoti Korupsi,non-clickbait,0,pesan kpk jokowi pembangunan tercapai digerogoti korupsi,"[3, 4051, 15233, 15071, 3128, 15999, 15708, 7572, 1574, 8535, 1]",0,0,0
40 Perguruan Tinggi Muhammadiyah se-Indonesia Tolak Revisi UU KPK,non-clickbait,0,perguruan muhammadiyah indonesia tolak revisi uu kpk,"[3, 4778, 8325, 1766, 20724, 12835, 8242, 15233, 1]",0,0,0
1.904 Pelanggar Ditilang di Hari Perdana Perluasan Ganjil-Genap Kemarin,non-clickbait,0,pelanggar ditilang perdana perluasan ganjil genap kemarin,"[3, 20672, 1014, 5271, 18218, 9443, 3485, 10090, 21729, 20305, 31733, 1]",0,0,0
"Dirawat Intensif di RSPAD, BJ Habibie Salat Sambil Berbaring",non-clickbait,0,dirawat intensif rspad bj habibie salat berbaring,"[3, 12330, 14924, 7501, 18716, 18929, 17360, 9959, 24603, 1]",0,0,0
4 Bulan Lagi Polrestabes Surabaya Punya Tempat Parkir Bertingkat,non-clickbait,0,polrestabes surabaya parkir bertingkat,"[3, 26320, 6103, 1506, 4399, 10199, 15698, 1]",0,0,0
"Sepekan Dilantik, Anggota DPRD Jabar Gadai SK ke Bank",non-clickbait,0,sepekan dilantik anggota dprd jabar gadai sk bank,"[3, 1568, 4187, 7589, 2113, 6081, 25151, 29735, 1012, 2362, 3634, 1]",0,0,0
"Poyuono: Jelas, Pemerintah-DPR Revisi UU KPK Agar Mudah Rampok Uang Negara",non-clickbait,0,poyuono pemerintah dpr revisi uu kpk mudah rampok uang negara,"[3, 3070, 4727, 3820, 2357, 4430, 12835, 8242, 15233, 3947, 15475, 1608, 3714, 1844, 1]",0,0,0
Ratusan Mahasiswa Surabaya Dukung Revisi UU KPK,non-clickbait,0,ratusan mahasiswa surabaya dukung revisi uu kpk,"[3, 7599, 4124, 4399, 14554, 1014, 12835, 8242, 15233, 1]",0,0,0
Abraham Samad: Jokowi Harus Minta DPR Setop Pembahasan Revisi UU KPK,non-clickbait,0,abraham samad jokowi dpr setop pembahasan revisi uu kpk,"[3, 10070, 27509, 15071, 4430, 29566, 1029, 16770, 12835, 8242, 15233, 1]",0,0,0
Satgas Karhutla Investigasi Penyebab Kebakaran Kebun Tebu PTPN VII Ogan Ilir,non-clickbait,0,satgas karhutla investigasi penyebab kebakaran kebun tebu ptpn vii ogan ilir,"[3, 28138, 1642, 7967, 1009, 1898, 13489, 6488, 7797, 6369, 14034, 3521, 14007, 5741, 15668, 17368, 1]",0,0,0
"Fenomena Anggota Dewan Gadaikan SK, di DPRD Surabaya Juga Ada",non-clickbait,0,fenomena anggota dewan gadaikan sk dprd surabaya,"[3, 7689, 2113, 3076, 29735, 1740, 2362, 6081, 4399, 1]",0,0,0
Anies Anggap Perbaikan Udara Jakarta Lewat Ganjil Genap Tak Bisa Instan,non-clickbait,0,anies anggap perbaikan udara jakarta ganjil genap instan,"[3, 31941, 17127, 7720, 2642, 2647, 21729, 20305, 18691, 1]",0,0,0
"Tepis Kabar Bully, Polisi Sebut Bocah Meninggal di Bekasi Akibat Tetanus",non-clickbait,0,tepis kabar bully polisi bocah meninggal bekasi akibat tetanus,"[3, 5681, 1018, 4962, 12499, 1025, 4476, 16340, 2396, 9298, 3028, 4533, 10278, 1]",0,0,0
Tokoh Papua Bicara ke Jokowi soal Persaingan Penduduk dan Lingkungan,non-clickbait,0,tokoh papua bicara jokowi persaingan penduduk lingkungan,"[3, 2991, 5369, 10272, 15071, 10130, 2245, 3417, 1]",0,0,0
"Kritik Revisi UU KPK, Rektor IPB-Pemuka Agama Tolak Pelemahan KPK",non-clickbait,0,kritik revisi uu kpk rektor ipb pemuka agama tolak pelemahan kpk,"[3, 4611, 12835, 8242, 15233, 8288, 21644, 17821, 2664, 20724, 18179, 9444, 1487, 15233, 1]",0,0,0
Menggalang Pembiayaan Ibu Kota Baru,non-clickbait,0,menggalang pembiayaan kota,"[3, 24043, 15900, 1750, 1]",0,0,0
Pasukan Kostrad Dikerahkan untuk Tangkap Pelaku Karhutla di Riau,non-clickbait,0,pasukan kostrad dikerahkan tangkap pelaku karhutla riau,"[3, 2424, 16615, 17367, 23815, 8652, 1642, 7967, 1009, 1898, 6704, 1]",0,0,0
"Cerita Warga di Jepara, Mandi Sehari Sekali Akibat Kekeringan",non-clickbait,0,cerita warga jepara mandi sehari akibat kekeringan,"[3, 3123, 3167, 7820, 9829, 5307, 3028, 19689, 1]",0,0,0
"Kendaraan Listrik Bebas dari Aturan Ganjil-Genap, Ini Alasannya",clickbait,1,kendaraan listrik bebas aturan ganjil genap alasannya,"[3, 4383, 4107, 4212, 5561, 21729, 20305, 18155, 1]",0,0,0
Satu-satunya Korban Selamat Kecelakaan Maut di Nganjuk Diciduk Kasus Narkoba,non-clickbait,0,satunya korban selamat kecelakaan maut nganjuk diciduk narkoba,"[3, 3473, 4510, 6264, 5840, 15636, 23389, 2662, 14785, 1028, 13401, 1]",0,0,0
Jokowi Terbang dari Aceh ke Wamena: Jauhnya Seperti London ke Istanbul,non-clickbait,0,jokowi terbang aceh wamena jauhnya london istanbul,"[3, 15071, 4459, 4121, 31091, 20993, 4160, 11565, 1]",0,0,0
"Home Industry Arak di Sidoarjo Digerebek, Dua Orang Diamankan",non-clickbait,0,home industry arak sidoarjo digerebek orang diamankan,"[3, 9259, 17868, 18391, 14858, 15708, 18570, 1028, 1714, 30402, 1507, 1]",0,0,0
"Jokowi ke Papua Lagi Paling Telat Oktober, Resmikan Jembatan Holtekamp",non-clickbait,0,jokowi papua telat oktober resmikan jembatan holtekamp,"[3, 15071, 5369, 2128, 1494, 2729, 2771, 1507, 4892, 4033, 9094, 1625, 1]",0,0,0
"Ada Ganjil Genap, Anies Sebut Pengguna Angkutan Umum Capai Rekor",non-clickbait,0,ganjil genap anies pengguna angkutan capai rekor,"[3, 21729, 20305, 31941, 4196, 7498, 4879, 1576, 6312, 1]",0,0,0
Trump Umumkan Perundingan Damai dengan Taliban Sudah Mati,non-clickbait,0,trump umumkan perundingan damai taliban mati,"[3, 12812, 1978, 1507, 11679, 7198, 24958, 3639, 1]",0,0,0
"Menanti ""Kebijakan Gila"" Jokowi",clickbait,1,kebijakan gila jokowi,"[3, 3917, 12792, 15071, 1]",0,0,0
Jokowi Janjikan 1.000 Sarjana Papua Bekerja di BUMN-Perusahaan Besar,non-clickbait,0,jokowi janjikan sarjana papua bumn perusahaan,"[3, 15071, 10719, 1507, 5337, 5369, 15637, 2316, 1]",0,0,0
Ibu Bayi yang Kaki-Tangannya Putus di Tangerang Serahkan Diri ke Polisi,non-clickbait,0,bayi kaki tangannya putus tangerang serahkan polisi,"[3, 6099, 3710, 11743, 10084, 8690, 27780, 1507, 4476, 1]",0,0,0
Melihat ke Belakang Pengusutan KPK soal Mafia Migas terkait Petral,non-clickbait,0,pengusutan kpk mafia migas terkait petral,"[3, 16145, 2182, 15233, 19168, 23159, 4144, 20544, 1011, 1]",0,0,0
Banyuwangi dan Perawat Kolaborasi Bikin Sehat Usaha Wisata Warga,non-clickbait,0,banyuwangi perawat kolaborasi bikin sehat usaha wisata warga,"[3, 10264, 14534, 10152, 9373, 1498, 9207, 3641, 4380, 3167, 1]",0,0,0
Dua Korban Kecelakaan Maut di Nganjuk Ternyata DPO Kasus Narkoba,non-clickbait,0,korban kecelakaan maut nganjuk dpo narkoba,"[3, 4510, 5840, 15636, 23389, 8668, 1016, 13401, 1]",0,0,0
Kabut Asap Bikin Penerbangan di Banjarmasin Terganggu,non-clickbait,0,kabut asap bikin penerbangan banjarmasin terganggu,"[3, 15934, 11353, 9373, 1498, 3636, 9706, 12772, 1]",0,0,0
Tokoh Papua Minta Jokowi Bangun Istana Presiden di Papua,non-clickbait,0,tokoh papua jokowi bangun istana presiden papua,"[3, 2991, 5369, 15071, 9910, 3705, 2601, 5369, 1]",0,0,0
Jaksa KPK Minta MA Tolak PK Novanto,non-clickbait,0,jaksa kpk ma tolak pk novanto,"[3, 11501, 15233, 2031, 20724, 9149, 16935, 1010, 2019, 1]",0,0,0
Akhirnya! Pemkot Pekanbaru Liburkan SD dan SMP karena Kabut Asap,clickbait,1,pemkot pekanbaru liburkan sd smp kabut asap,"[3, 1596, 25388, 12417, 11510, 1507, 4014, 4228, 15934, 11353, 1]",1,0,0
Video Porno Pasangan Dewasa Gegerkan Sumedang,non-clickbait,0,video porno pasangan dewasa gegerkan sumedang,"[3, 3229, 22356, 3979, 4008, 28743, 1507, 13167, 1]",0,0,0
"Tata Cara Umroh, Urutan, dan Bacaannya",non-clickbait,0,tata umroh urutan bacaannya,"[3, 4943, 1858, 22747, 5332, 10969, 1538, 1]",0,0,0
"40 Persen Dewan Ciamis Gadaikan SK, Ketua: Daripada Mencuri Uang Negara",non-clickbait,0,persen dewan ciamis gadaikan sk ketua mencuri uang negara,"[3, 5471, 3076, 16896, 29735, 1740, 2362, 3162, 9497, 3714, 1844, 1]",0,0,0
Seputar Kecelakaan Maut di Jalur Nganjuk-Madiun yang Tewaskan 3 Orang,non-clickbait,0,seputar kecelakaan maut jalur nganjuk madiun tewaskan orang,"[3, 10334, 5840, 15636, 2743, 23389, 10845, 4865, 1507, 1714, 1]",0,0,0
PJ Walkot Makassar Sebut Rilis Edaran Antisipasi Syiah Rekomendasi MUI,non-clickbait,0,pj walkot makassar rilis edaran antisipasi syiah rekomendasi mui,"[3, 16428, 18354, 1681, 6760, 6303, 2645, 1743, 18810, 15540, 1581, 15344, 13207, 19177, 1]",0,0,0
"Dipimpin Ibas, Demokrat Gelar Pembekalan Anggota Legislatif 2019-2024",non-clickbait,0,dipimpin ibas demokrat gelar pembekalan anggota legislatif,"[3, 3650, 2538, 1499, 5177, 2839, 2160, 16122, 2113, 7568, 1]",0,0,0
Jokowi: Tahun Depan Istana Presiden di Papua Mulai Dibangun,non-clickbait,0,jokowi istana presiden papua dibangun,"[3, 15071, 3705, 2601, 5369, 3053, 1]",0,0,0
Jokowi Undang Tokoh Papua ke Istana Hari Ini,non-clickbait,0,jokowi undang tokoh papua istana,"[3, 15071, 3163, 2991, 5369, 3705, 1]",0,0,0
China Geram Atas Pernyataan Menlu AS Soal Perlakuan terhadap Uighur,non-clickbait,0,china geram pernyataan menlu as perlakuan uighur,"[3, 5331, 1992, 1497, 5585, 1504, 7539, 1635, 11733, 24191, 1]",0,0,0
OSO soal Revisi UU KPK: Tentunya Kita Tidak akan Melemahkan,non-clickbait,0,oso revisi uu kpk melemahkan,"[3, 3700, 1016, 12835, 8242, 15233, 19557, 1]",0,0,0
"154 Pelanggar Ditilang di Jakbar, Alasannya Tidak Tahu Ganjil Genap",non-clickbait,0,pelanggar ditilang jakbar alasannya ganjil genap,"[3, 20672, 1014, 5271, 18218, 9443, 10980, 3642, 18155, 21729, 20305, 1]",0,0,0
"Usai Jenguk BJ Habibie, Anies: Semoga Allah Turunkan Mukjizat",non-clickbait,0,jenguk bj habibie anies semoga allah turunkan mukjizat,"[3, 25982, 1549, 18929, 17360, 31941, 19834, 3345, 4555, 1507, 18469, 1]",0,0,0
Gubernur Khofifah Gandeng ISEI Kembangkan One Pesantren One Product,non-clickbait,0,gubernur khofifah gandeng isei kembangkan one pesantren one product,"[3, 3840, 23219, 3713, 14876, 6515, 1523, 1744, 3194, 10952, 1507, 6335, 5912, 6335, 29034, 1]",0,0,0
SBY Jenguk BJ Habibie di RSPAD Gatot Soebroto,non-clickbait,0,sby jenguk bj habibie rspad gatot soebroto,"[3, 29553, 25982, 1549, 18929, 17360, 7501, 18716, 16565, 20728, 19291, 1]",0,0,0
"HUT Ke-74, TNI AL Akan Terus Tingkatkan SDM untuk Indonesia Maju",non-clickbait,0,hut tni al tingkatkan sdm indonesia maju,"[3, 8931, 4368, 1630, 2855, 1507, 18785, 1766, 5469, 1]",0,0,0
"Buka Luwur Sunan Kudus, Ribuan Paket Nasi Berkat Dibagikan",non-clickbait,0,buka luwur sunan kudus ribuan paket nasi berkat dibagikan,"[3, 16517, 16434, 1008, 7928, 5914, 7721, 8142, 6014, 6325, 20803, 1]",0,0,0
PDIP Nilai Pidato Kontemplasi SBY Sejalan dengan Ide Jokowi,non-clickbait,0,pdip nilai pidato kontemplasi sby sejalan ide jokowi,"[3, 23157, 3312, 9537, 7126, 1954, 13139, 29553, 11616, 4133, 15071, 1]",0,0,0
"2 Ribu Hektare Lahan Terbakar, Udara di Palembang Tidak Sehat!",clickbait,1,ribu hektare lahan terbakar udara palembang sehat,"[3, 5128, 11652, 4162, 9484, 2642, 7334, 9207, 1]",1,0,0
Pelemahan KPK dan Masa Depan Demokrasi Kita,non-clickbait,0,pelemahan kpk demokrasi,"[3, 18179, 9444, 1487, 15233, 6784, 1]",0,0,0
KPK Panggil Wakil Ketua Komisi XI Terkait Kasus Anggota DPR F-PAN,non-clickbait,0,kpk panggil wakil ketua komisi xi terkait anggota dpr f pan,"[3, 15233, 21350, 3487, 3162, 5055, 6203, 4144, 2113, 4430, 45, 2196, 1]",0,0,0
Kabut Asap Pekat di Riau Tak Ganggu Penerbangan,non-clickbait,0,kabut asap pekat riau ganggu penerbangan,"[3, 15934, 11353, 24503, 6704, 6163, 1005, 3636, 1]",0,0,0
Petugas Cek Pajak Pelanggar Ganjil Genap Hingga Bagi-bagi Cokelat,non-clickbait,0,petugas cek pajak pelanggar ganjil genap cokelat,"[3, 8166, 5976, 5895, 20672, 1014, 5271, 21729, 20305, 9273, 1]",0,0,0
Tim Pelajar DKI Raih Juara Dua di Olimpiade Metropolis Moskow,non-clickbait,0,tim pelajar dki raih juara olimpiade metropolis moskow,"[3, 1789, 6322, 8433, 25129, 3871, 5106, 27436, 14285, 1]",0,0,0
"Status Tersangka Veronica Koman Disoal, Polri: Ada Praperadilan",non-clickbait,0,status tersangka veronica koman disoal polri praperadilan,"[3, 4109, 14208, 4176, 20875, 17930, 1010, 1761, 7393, 1011, 9590, 21681, 2187, 21407, 1487, 1]",0,0,0
"Viral Bocah di Bekasi Disebut Tewas Akibat Bully, Begini Kata Ketua RT",clickbait,1,viral bocah bekasi tewas akibat bully ketua rt,"[3, 26523, 16340, 9298, 4865, 3028, 12499, 1025, 3162, 6181, 1]",0,0,0
Pemkab Ponorogo Ajukan 531 Formasi untuk CPNS dan P3K,non-clickbait,0,pemkab ponorogo ajukan formasi cpns pk,"[3, 26866, 14332, 3044, 1648, 8469, 17508, 6192, 9149, 1]",0,0,0
Masih Ada Pengemudi yang Melanggar di Hari Ke-2 Ganjil Genap Jaksel,non-clickbait,0,pengemudi melanggar ganjil genap jaksel,"[3, 15390, 9692, 21729, 20305, 10980, 6669, 1]",0,0,0
"Masih Ada Yang Tak Tahu Ganjil Genap, Dishub: Sosialisasi Sudah Maksimal",non-clickbait,0,ganjil genap dishub sosialisasi maksimal,"[3, 21729, 20305, 1761, 7967, 1013, 22213, 10145, 1]",0,0,0
Begini Suasana Antre Ngalap Berkat Buka Luwur Sunan Kudus,non-clickbait,0,suasana antre ngalap berkat buka luwur sunan kudus,"[3, 8844, 24171, 1019, 31928, 1541, 6325, 16517, 16434, 1008, 7928, 5914, 1]",0,0,0
Dishub DKI: Perluasan Ganjil Genap Tingkatkan Pengguna Sepeda Motor,non-clickbait,0,dishub dki perluasan ganjil genap tingkatkan pengguna sepeda motor,"[3, 1761, 7967, 1013, 8433, 10090, 21729, 20305, 2855, 1507, 4196, 7365, 4818, 1]",0,0,0
"Anggota DPRD Banten Ramai-ramai Gadai SK, Ini Kata Kemendagri",clickbait,1,anggota dprd banten ramai ramai gadai sk kemendagri,"[3, 2113, 6081, 6591, 9881, 9881, 29735, 1012, 2362, 24909, 20048, 1]",0,0,0
"Asap Karhutla Tambah Parah, Jarak Pandang di Riau 800 Meter",non-clickbait,0,asap karhutla parah jarak pandang riau meter,"[3, 11353, 1642, 7967, 1009, 1898, 6970, 3805, 8039, 6704, 3496, 1]",0,0,0
"Perluasan Ganjil Genap, Dishub: Volume Lalu Lintas Turun Signifikan",non-clickbait,0,perluasan ganjil genap dishub volume lintas turun signifikan,"[3, 10090, 21729, 20305, 1761, 7967, 1013, 6211, 5459, 4555, 5974, 1]",0,0,0
Aktor Intelektual Rusuh Papua Dicari Satu-satu,non-clickbait,0,aktor intelektual rusuh papua dicari,"[3, 4013, 10013, 4111, 1612, 5369, 15408, 1]",0,0,0
Curhatan 'Korban Bully' Pansel KPK di Depan Komisi III,non-clickbait,0,curhatan korban bully pansel kpk komisi iii,"[3, 4536, 8923, 1487, 4510, 12499, 1025, 20871, 1505, 15233, 5055, 3707, 1]",0,0,0
KPK Umumkan Tersangka Kasus Mafia Migas Terkait Petral Siang Ini,non-clickbait,0,kpk umumkan tersangka mafia migas terkait petral siang,"[3, 15233, 1978, 1507, 14208, 19168, 23159, 4144, 20544, 1011, 7366, 1]",0,0,0
"Puntung Rokok, Pembalut Bekas, Ada Ratusan Kilo Sampah di Pantai Gold Coast",non-clickbait,0,puntung rokok pembalut bekas ratusan kilo sampah pantai gold coast,"[3, 2550, 10170, 11630, 17994, 1565, 4821, 7599, 4561, 1016, 9439, 3289, 8724, 17753, 1]",0,0,0
"Asap Pekat Kepung Pekanbaru, Polantas Bagikan Masker ke Pengendara",non-clickbait,0,asap pekat kepung pekanbaru polantas bagikan masker pengendara,"[3, 11353, 24503, 1693, 1563, 12417, 5602, 1010, 2872, 28939, 25713, 20905, 1]",0,0,0
Santri di Probolinggo Sambut 10 Muharam dengan Pawai Obor,non-clickbait,0,santri probolinggo sambut muharam pawai obor,"[3, 10602, 17165, 6547, 1565, 30116, 1497, 17581, 20697, 1]",0,0,0
"Yuk 'Bantu Jokowi Cari Menteri', Ikuti Polling di detikcom!",clickbait,1,yuk bantu jokowi cari menteri ikuti polling detikcom,"[3, 14150, 3657, 15071, 11252, 2788, 24281, 24849, 1529, 7346, 12763, 1]",1,0,0
Beda 2 Eks Komisioner KPAI Soal Polemik dengan PB Djarum,non-clickbait,0,beda eks komisioner kpai polemik pb djarum,"[3, 7321, 2163, 20998, 7806, 1576, 27465, 11730, 27266, 1]",0,0,0
Ratusan Keluarga di Queensland Mengungsi Hindari Kebakaran yang Kian Memburuk,non-clickbait,0,ratusan keluarga queensland mengungsi hindari kebakaran kian memburuk,"[3, 7599, 2565, 17041, 13984, 3261, 1518, 7797, 13723, 14272, 1]",0,0,0
Penerapan Tilang Elektronik di Busway Ditargetkan Oktober 2019,non-clickbait,0,penerapan tilang elektronik busway ditargetkan oktober,"[3, 10425, 14625, 1491, 6302, 3588, 4694, 22462, 2729, 1]",0,0,0
"Dangdutan Maut Tewaskan 2 Pria di Bekasi, 4 Pelaku Ditangkap",non-clickbait,0,dangdutan maut tewaskan pria bekasi pelaku ditangkap,"[3, 10737, 1487, 15636, 4865, 1507, 3907, 9298, 8652, 5706, 1]",0,0,0
Cerita Ngeri Bocah Bogor Dibunuh Setelah Disodomi,non-clickbait,0,cerita ngeri bocah bogor dibunuh disodomi,"[3, 3123, 29965, 1730, 16340, 6395, 6227, 1761, 7284, 1896, 1]",0,0,0
"Jadi Contoh Tak Baik, Pemotor Serang Pejalan Kaki di Trotoar Minta Maaf",non-clickbait,0,contoh pemotor serang pejalan kaki trotoar maaf,"[3, 3196, 1596, 10106, 10411, 19857, 3710, 4303, 2019, 1490, 11722, 1]",0,0,0
"Kebakaran Gudang di Penjaringan Padam, Kerugian Ditaksir Rp 2 M",non-clickbait,0,kebakaran gudang penjaringan padam kerugian ditaksir rp m,"[3, 7797, 10698, 3057, 16809, 27259, 9812, 9384, 15832, 5076, 52, 1]",0,0,0
"Atasi Kabut Asap dari Indonesia, Malaysia Rencanakan Hujan Buatan",non-clickbait,0,atasi kabut asap indonesia malaysia rencanakan hujan buatan,"[3, 1930, 1012, 15934, 11353, 1766, 3678, 4215, 1507, 4693, 4994, 1]",0,0,0
"Hindari Razia, Wanita Diduga PSK di Makassar Sembunyi di Selokan",non-clickbait,0,hindari razia wanita diduga psk makassar sembunyi selokan,"[3, 3261, 1518, 26001, 1534, 2877, 6237, 3119, 1028, 6760, 25676, 29398, 1]",0,0,0
"Polisi Bongkar Perdagangan Wanita di Kepri, Korbannya Dijadikan PSK",non-clickbait,0,polisi bongkar perdagangan wanita kepri korbannya dijadikan psk,"[3, 4476, 30267, 3990, 2877, 1693, 1730, 26560, 4292, 3119, 1028, 1]",0,0,0
"Gegara Potong Kabel, Anies Disomasi Apjatel",non-clickbait,0,gegara potong kabel anies disomasi apjatel,"[3, 22683, 1536, 15510, 7277, 31941, 1761, 16007, 1012, 1680, 17820, 1505, 1]",0,0,0
Anggota Baleg DPR: Revisi UU KPK Seimbangkan Pencegahan dan Penindakan,non-clickbait,0,anggota baleg dpr revisi uu kpk seimbangkan pencegahan penindakan,"[3, 2113, 17285, 1014, 4430, 12835, 8242, 15233, 16360, 1507, 12796, 13380, 1543, 1]",0,0,0
John Chardon Terbukti Bersalah Atas Kematian Istrinya Novy,non-clickbait,0,john chardon terbukti bersalah kematian istrinya novy,"[3, 3276, 3898, 12170, 7092, 10211, 3161, 5047, 2367, 1025, 1]",0,0,0
KPAI: Pengembangan Bakat Bulutangkis Harus Tetap Jalan Sesuai Regulasi,non-clickbait,0,kpai pengembangan bakat bulutangkis jalan sesuai regulasi,"[3, 7806, 1576, 3800, 7215, 6026, 19139, 2597, 1018, 2384, 3215, 13646, 1]",0,0,0
"Asrama Mahasiswa Papua Dilempar Karung Berisi Ular, Polisi: Itu Hoaks",non-clickbait,0,asrama mahasiswa papua dilempar karung berisi ular polisi hoaks,"[3, 10833, 4124, 5369, 30919, 31313, 3709, 6278, 4476, 19752, 5212, 1]",0,0,0
"Berharap Tak Mati, KPK Minta Yasonna Hati-hati",non-clickbait,0,berharap mati kpk yasonna hati hati,"[3, 8711, 3639, 15233, 9728, 15004, 4006, 4006, 1]",0,0,0
Korut Nyatakan Siap Bertemu AS Bahas Denuklirisasi Akhir September,non-clickbait,0,korut nyatakan bertemu as bahas denuklirisasi september,"[3, 2140, 1565, 6580, 1507, 3854, 1635, 20936, 1018, 3716, 1549, 5837, 2481, 2745, 1]",0,0,0
BMKG Prediksi Cuaca Jakarta Cerah Hari ini,non-clickbait,0,bmkg prediksi cuaca jakarta cerah,"[3, 10811, 1028, 1014, 18043, 8463, 2647, 13250, 1]",0,0,0
Polri Akan Teruskan Pengajuan Red Notice Veronica Koman ke Interpol,non-clickbait,0,polri teruskan pengajuan red notice veronica koman interpol,"[3, 9590, 3144, 1507, 23284, 4527, 5630, 3492, 4176, 20875, 17930, 1010, 2085, 11832, 1]",0,0,0
"Sebut Personel Polres Jakbar Satpam, AMPG Pro Bamsoet Akan Dipolisikan",non-clickbait,0,personel polres jakbar satpam ampg pro bamsoet dipolisikan,"[3, 7683, 26320, 10980, 3642, 2555, 2453, 1017, 2688, 1014, 1654, 5497, 6362, 1583, 26354, 28396, 1]",0,0,0
